imaginary part of a complex number,34,B,19.0,1, B,0,0, 
department of defense laboratory system,39,B,6.0,1,A ,0,0, 
united states army special forces,33,B,8.0,1,A ,0,0, 
martin luther king jr's birthday,32,B,12.0,1, B,0,0, 
canary island hare's foot fern,30,B,15.0,1, B,0,0, 
capital of antigua and barbuda,30,B,0,0, ,0,0, 
newton's third law of motion,28,B,19.0,1, B,0,0, 
paul johann ludwig von heyse,28,B,0,0, ,0,0, 
state of the vatican city,25,B,0,0, ,0,0, 
pearson product-moment correlation coefficient,46,B,22.0,1, B,0,0, 
erasable programmable read-only memory,38,B,15.0,1, B,0,0, 
national technical information service,38,B,6.0,1,A ,0,0, 
computerized axial tomography scanner,37,B,9.0,1,A ,0,0, 
great proletarian cultural revolution,37,B,10.0,1,A ,0,0, 
financial crimes enforcement network,36,B,20.0,1, B,0,0, 
national association of realtors,32,B,11.0,1,A ,0,0, 
reduced instruction set computer,32,B,20.0,1, B,0,0, 
national library of medicine,28,B,0,0, ,0,0, 
joseph hilaire peter belloc,27,B,0,0, ,0,0, 
rembrandt harmensz van rijn,27,B,0,0, ,0,0, 
us house of representatives,27,B,5.0,1,A ,0,0, 
western australia coral pea,27,B,4.0,1,A ,0,0, 
church of christ scientist,26,B,22.0,1, B,0,0, 
accessory during the fact,25,B,9.0,1,A ,0,0, 
edna saint vincent millay,25,B,0,0, ,0,0, 
elinor morton hoyt wylie,24,B,0,0, ,0,0, 
black hole of calcutta,22,B,0,0, ,0,0, 
carl clinton van doren,22,B,0,0, ,0,0, 
martin luther king day,22,B,12.0,1, B,0,0, 
part to whole relation,22,B,16.0,1, B,0,0, 
capital of san marino,21,B,0,0, ,0,0, 
saint thomas a becket,21,B,0,0, ,0,0, 
burning at the stake,20,B,9.0,1,A ,10.0,1,A 
father of the church,20,B,10.0,1,A ,0,0, 
freedom to bear arms,20,B,10.0,1, B,0,0, 
roof of the mouth,17,B,7.0,1,A ,0,0, 
law of the land,15,B,3.0,1,A ,0,0, 
broth of a boy,14,B,3.0,1,A ,0,0, 
