remark,6,A,9.0,1,A ,8.333333333333334,12,A B
reserve,7,A,9.0,1,A ,10.0,1,A 
promise,7,A,9.5,2,A B,7.0,5,A B
obsession,9,A,16.0,1, B,12.0,1,A 
poker face,10,B,11.0,1,A ,0,0, 
open house,10,B,5.0,1,A ,0,0, 
motor home,10,B,19.0,1, B,3.0,1,A 
home movie,10,B,5.0,1,A ,0,0, 
door prize,10,B,5.0,1,A ,0,0, 
cross hair,10,B,4.0,1,A ,0,0, 
club member,11,B,6.0,1,A ,0,0, 
car company,11,B,7.0,1,A ,0,0, 
livingroom set,14,B,5.0,1,A ,0,0, 
kitchen police,14,B,14.0,1, B,0,0, 
imperial beard,14,B,5.0,1,A ,0,0, 
greenwich time,14,B,4.0,1,A ,24.0,1, B
flowering cherry,16,B,6.0,1,A ,13.5,4,A B
first appearance,16,B,9.0,1,A ,13.0,4,A B
chemical engineering,20,B,11.0,1,A ,0,0, 
basketball backboard,20,B,13.0,1, B,0,0, 
