communications,14,A,10.0,1,A ,0,0, 
counterparts,12,A,10.0,1,A ,7.666666666666667,3,A 
committee,9,A,18.0,1, B,14.947368421052632,19,A B
petroleum,9,A,6.5,2,A B,11.0,1, B
business,8,A,10.0,1,A ,8.818181818181818,11,A 
expenses,8,A,4.0,1,A ,14.75,8, B
standard,8,A,19.0,1, B,10.8,10,A B
services,8,A,10.0,1,A ,0,0, 
equities,8,A,6.0,1,A ,0,0, 
shipyard,8,A,9.0,1,A ,8.0,1, B
concern,7,A,8.0,1,A ,10.4,5,A B
revenue,7,A,3.0,1,A ,6.5,2,A B
traders,7,A,8.0,1,A ,9.0625,16,A B
advance,7,A,16.0,1, B,7.0,1,A 
points,6,A,9.0,1,A ,10.0,3,A 
matter,6,A,7.0,1,A ,5.0,1,A 
movies,6,A,5.5,2,A ,10.0,18,A B
arnold,6,A,0,0, ,0,0, 
notes,5,A,13.0,1, B,6.75,4,A 
event,5,A,20.0,1, B,8.2,10,A B
block,5,A,8.0,1,A ,6.117647058823529,17,A B
goals,5,A,7.0,1,A ,7.0,7,A 
latin,5,A,6.0,1,A ,9.166666666666666,6,A B
sites,5,A,5.0,1,A ,6.533333333333333,15,A B
john,4,A,4.0,1,A ,8.75,4,A B
fees,4,A,11.0,1, B,9.130434782608695,23,A B
swap,4,A,8.0,1,A ,10.0,1, B
cuba,4,A,0,0, ,0,0, 
age,3,A,8.0,1,A ,9.555555555555555,9,A B
gm,2,A,16.0,1, B,0,0, 
